enrollee_id,target
22001,0
22882,0
17364,1
8254,0
23966,0
12771,0
29007,0
11107,0
7294,0
23085,0
6945,0
12710,0
6340,0
29985,0
20889,0
13885,0
30927,1
22249,0
2138,0
6318,0
2391,0
30848,0
12892,0
24030,0
4394,0
262,0
25550,0
21515,0
12435,0
2395,0
31395,0
30802,0
22895,0
18087,0
3007,1
1644,1
15175,0
899,0
13489,0
25265,0
13034,0
14818,1
6782,0
455,0
21694,0
28208,1
23534,1
16891,0
30677,0
24875,1
4418,1
29425,1
29893,0
910,1
19529,1
671,0
324,0
6131,0
9374,0
15270,0
21539,0
26308,0
14106,1
12263,0
31455,1
19445,1
9260,0
5955,0
12876,1
295,0
27013,0
32208,0
27152,1
9986,0
1660,1
6629,0
24282,0
30394,0
28743,0
23692,0
22470,0
28559,0
31082,1
20636,0
14584,0
27871,0
29770,0
26620,1
18424,0
24161,1
2342,0
28805,0
13329,0
18995,0
2869,0
24574,0
5316,0
22614,1
12549,1
438,0
15908,0
15170,0
13556,0
16429,0
9025,0
27720,0
21646,1
11962,0
2157,0
7815,0
28986,0
4753,0
22453,1
24154,0
11418,0
25589,0
11439,0
8729,0
18828,0
19552,0
6520,1
1930,0
11306,1
18837,0
28678,0
189,0
5642,0
13320,1
24312,1
17879,0
23960,0
10671,0
4338,0
6313,0
25482,0
26022,0
28481,0
27611,0
31931,0
7465,0
14121,1
10567,0
21921,0
10020,0
7755,0
26835,1
20172,0
23107,0
26378,1
5358,0
22496,0
8203,1
29559,0
25151,1
2957,0
182,0
22578,0
5379,1
18274,0
32824,1
21804,0
24426,0
33090,0
15453,0
24436,1
11252,0
27747,0
31084,0
13711,0
23429,1
8247,0
23573,0
12327,0
15514,0
8266,0
22204,1
18334,0
10826,0
5746,0
6806,0
25445,0
18732,0
16108,0
25158,0
16313,0
23297,0
24946,0
31048,0
20490,1
28560,0
18980,0
29039,0
15786,0
19439,1
21298,1
21161,0
32128,0
6245,1
14163,0
26726,0
27941,0
33350,1
18617,0
10939,1
15423,1
27562,1
19664,0
20727,0
30594,0
16211,1
7592,1
14298,0
16022,0
3337,0
25548,0
27560,0
23929,0
22315,0
8508,0
31752,0
14548,1
4412,0
5495,1
8452,0
12430,1
5373,0
451,0
23099,0
14317,0
31225,1
26877,0
11281,0
31573,1
15026,0
9018,1
18022,0
3737,0
1445,0
7847,0
9151,0
21769,1
12031,0
31056,1
19386,0
19366,1
12877,0
28342,0
12675,0
29087,0
30281,0
10077,0
21915,0
11662,0
1426,0
17313,1
21525,0
32933,0
5097,0
31140,0
19268,0
5920,0
25795,0
8867,0
4624,0
17757,1
6259,0
20915,0
9008,1
13516,0
23234,0
29796,0
28454,0
29450,0
24557,0
13615,1
16642,0
19706,1
3653,0
29987,0
20542,0
2236,1
13965,0
18308,0
31060,1
23783,0
12350,0
22871,0
4985,0
23395,0
24733,0
5515,0
7191,0
5023,0
22827,0
8920,1
28611,1
21749,0
29359,0
17355,0
14706,0
5707,0
24866,1
21329,0
32367,0
32657,0
15737,1
11378,1
20705,0
5598,1
13926,0
2701,0
33016,0
4570,0
5884,0
24182,0
31755,0
22499,0
14519,0
10697,0
28006,0
23054,0
20290,1
8657,1
20181,1
4550,0
581,0
18561,0
16334,1
1805,1
9347,0
9062,0
2639,0
18922,0
32363,0
25487,0
28297,0
14455,0
18342,1
24336,0
30851,0
30182,1
2601,1
2314,0
16919,0
19497,0
19884,0
26789,1
6029,1
1428,0
20601,0
16949,0
17511,0
24623,0
1804,1
5201,1
27705,0
8675,1
9647,0
16967,1
8760,0
4433,0
6011,1
25161,0
30896,0
4590,0
25045,0
4022,0
28769,0
7978,1
33095,0
21799,0
31781,0
31256,0
27696,0
2385,0
8954,1
9325,0
16469,0
15377,0
30183,1
33199,0
30855,1
29273,1
27891,0
13445,1
31912,1
8786,0
17063,0
17946,0
13496,1
29415,0
25804,0
20077,0
32402,0
27668,0
25565,0
17058,1
16323,1
26860,0
15624,0
24788,1
7457,0
8152,1
2828,0
4385,1
24912,0
23351,1
8888,0
31653,0
1648,1
17984,0
5470,0
8910,1
49,0
24794,0
8712,0
27580,0
16982,0
13551,1
8853,0
31137,1
24188,0
19632,0
5887,0
23000,1
7175,0
14709,0
7513,0
23431,0
972,1
845,0
22126,0
32220,0
8230,0
7067,0
11941,0
3634,0
13326,0
7245,1
10292,0
18987,1
12897,1
8240,1
16337,1
859,0
615,0
24537,0
19283,1
32905,1
16209,0
11103,0
9627,0
5053,0
29219,1
9581,1
16263,1
8697,0
15099,1
7130,1
24239,0
14352,0
2460,1
8229,0
3222,0
1997,1
17025,0
12441,0
26329,0
8412,0
14857,0
14146,1
31289,1
28682,1
9912,0
16445,0
13310,0
9723,0
516,1
21008,0
5114,0
14846,0
20995,0
7625,1
28352,0
14055,0
6005,0
12625,1
18278,0
17202,0
9447,0
23194,0
8851,0
26602,0
16243,0
7035,0
28906,0
8386,0
20617,0
27956,0
16980,0
1767,0
6932,1
809,0
9697,0
12637,1
15878,0
4874,0
30799,0
5835,0
24572,0
75,0
12344,0
13270,1
5686,0
9900,0
5446,1
12224,1
3657,0
9439,0
3431,0
17459,1
11062,0
26136,0
31443,0
19891,1
21624,0
3857,0
7662,1
2834,0
18621,0
24301,0
27322,0
4898,0
18714,0
16546,0
8783,0
27387,1
7725,0
11636,1
14820,0
18872,0
33377,0
31344,0
22968,0
22171,0
20927,0
11820,0
6195,0
30129,1
13654,0
2523,0
23979,0
30080,0
9620,0
32665,1
16716,0
4237,0
23117,0
17317,1
18708,0
9969,1
9141,1
3958,1
12783,0
7850,0
19392,0
7073,1
33118,0
7274,0
4221,0
9474,0
22331,0
3384,0
21095,1
11749,0
2849,0
32436,0
19399,1
11175,0
12743,0
7594,1
26012,0
4553,1
26884,0
4117,0
32785,1
30661,0
27047,0
30116,0
23942,0
30610,0
27364,0
18017,0
1920,1
7166,0
5022,1
20835,0
18025,0
15758,0
31748,1
31005,1
20858,0
27548,0
21132,0
2169,0
21693,0
11354,0
13566,1
14102,0
21574,0
33046,0
12859,0
3508,0
4469,1
8503,0
202,0
32926,0
5234,1
5221,0
25382,1
19960,0
14527,1
21069,1
20193,1
11980,1
30243,1
14986,0
17222,0
13731,0
13439,0
22923,0
1356,1
23551,0
6110,1
11738,0
2102,0
12176,0
32124,0
1516,0
9631,1
3522,0
15084,0
32528,0
11337,0
28301,0
4229,0
8541,0
23178,0
20643,0
10666,0
6336,0
19510,0
2733,0
27264,0
7676,0
12466,0
8301,0
10991,1
7252,1
18303,1
7675,1
8898,0
22735,0
3093,0
11259,0
733,0
27932,0
7153,0
10870,1
16114,0
32158,0
22048,0
14707,0
4678,0
10070,0
18571,1
16340,0
18026,0
10541,1
10036,1
2792,0
162,0
5070,0
10530,0
22378,0
20865,0
7344,0
6789,0
12839,0
30306,0
16274,1
13694,0
12232,0
5154,0
1272,0
26890,0
15515,0
11301,0
16516,1
32632,0
16778,0
7423,1
2649,1
8063,0
3936,1
17750,0
29305,0
4190,0
8775,0
29702,0
23171,1
32035,0
11765,0
22347,0
19548,0
21037,1
3201,0
17150,0
23683,0
27331,1
21562,0
6960,0
21720,0
24059,0
19226,1
4083,0
32154,0
14600,0
2636,1
10987,0
9286,0
31724,0
27742,1
29059,1
25451,0
32644,0
16755,0
23051,0
26905,0
3290,0
10409,0
24679,1
7290,0
622,0
5468,0
19809,0
15492,0
19828,1
15389,0
16133,0
26522,1
25240,0
28899,0
8,0
15273,0
1005,0
19199,1
18623,0
11436,0
12679,0
8046,1
240,0
31302,0
5860,0
32707,0
9293,0
5122,1
24520,0
21184,0
5310,1
7241,0
8664,0
24686,0
28612,0
31754,0
22415,1
10797,0
10926,0
3934,0
13331,0
25666,0
17280,1
32569,0
26081,1
16958,0
31667,1
27671,0
890,1
25500,0
29697,0
6397,0
4081,1
17682,0
29774,0
10018,0
28242,0
22447,0
26880,0
20839,0
20626,0
2764,0
26362,1
17628,0
21040,0
5689,1
12313,0
20729,0
23143,0
31770,1
22651,0
3779,0
21926,0
1544,0
30323,0
23285,0
5905,1
5752,0
32724,0
4831,0
25424,0
23415,0
505,0
8841,0
24354,1
23502,0
32138,1
10085,0
9307,0
13973,0
25284,1
28520,0
12582,0
30863,1
12393,0
16127,0
15703,0
668,0
20613,0
28455,0
214,0
14087,0
14134,0
10784,0
26641,1
24274,0
28463,0
24902,1
22699,0
28369,0
24038,1
8577,0
13195,0
13387,1
32781,0
26476,0
10857,1
24407,0
28935,0
19048,0
235,0
19363,0
8987,0
7717,1
14941,1
19465,1
6729,1
22861,0
3572,0
1486,0
6594,0
32118,0
28299,0
21573,0
12945,0
1099,0
20428,1
24032,1
31439,0
6446,0
9704,0
32677,0
13428,0
5434,0
12324,0
31532,0
28212,0
15362,0
21111,0
14458,0
9386,0
31138,0
31143,0
11203,0
32412,1
17745,0
11080,0
10472,0
11657,1
3298,0
21991,0
24896,0
33266,0
10368,0
7732,0
5721,0
31939,0
27262,0
1722,0
13063,0
25031,0
5499,0
13385,0
19002,0
19784,0
23485,0
13773,0
27112,1
26396,1
14476,1
23797,0
29387,0
31942,0
21990,1
8469,1
26115,1
20850,0
24444,0
19770,1
31057,1
11215,0
32159,0
20354,1
31999,0
25437,0
6163,0
28804,0
12623,0
30870,0
10375,1
7007,0
7404,0
11851,0
24370,0
11202,0
25910,0
6546,0
12508,1
28634,1
2192,0
7135,0
21042,0
15592,0
26185,1
9883,0
20919,0
4030,0
29932,0
12169,0
12566,0
29167,0
18838,0
10382,0
9691,0
13315,1
32003,0
13766,0
30560,0
9924,0
17893,0
11647,0
25733,0
29336,0
18078,1
2145,0
2984,0
32030,0
10871,0
3613,0
26253,0
2440,0
1772,1
4711,0
15513,0
30827,1
21090,0
30390,0
2946,1
23444,1
13718,0
15603,0
14570,0
23094,0
315,0
21512,0
24680,0
32798,0
2249,0
17343,1
4408,1
32076,1
28137,0
22387,1
2706,0
11373,0
18656,0
5846,0
24716,1
30142,0
18390,1
2252,0
29859,1
13495,0
29967,0
11335,0
16533,0
14760,1
24056,1
17326,0
7814,1
32084,0
30207,1
20905,1
1061,0
14502,0
31746,1
2059,0
15039,0
24954,1
20423,0
30989,0
20953,0
26013,0
21761,0
6723,0
506,0
23504,0
11508,0
14726,1
17033,0
23652,0
33264,0
1860,1
6324,0
32246,0
28932,0
24913,1
28385,1
15000,1
27553,0
14995,0
23165,0
21982,0
17766,0
22019,0
30032,0
18251,0
30318,1
4521,1
23724,1
22596,0
17586,1
562,0
18585,1
5292,1
18613,0
1068,0
6219,1
22020,1
30545,0
12537,0
21,0
24278,0
9932,1
17671,0
4458,0
26528,0
15736,0
9223,1
10402,1
30662,0
24313,1
18938,0
15354,1
25320,0
28796,0
28186,1
12784,0
15415,0
2974,1
33331,1
17741,1
16241,0
27284,1
27856,0
11910,0
31121,0
8970,0
30249,0
24698,0
11604,0
9188,0
11249,0
10896,1
19045,0
20901,0
7970,0
5262,1
8265,0
13989,1
23160,0
17156,0
27448,0
2769,0
22935,0
25835,0
24175,0
23368,1
12497,0
5748,0
2868,0
13111,0
30588,0
8478,0
25499,0
17559,0
1991,0
22361,1
24873,1
10735,0
28226,1
24333,1
31737,0
27391,0
18085,1
6974,0
26239,1
5352,0
15274,0
30711,0
7981,0
30659,1
12063,0
27219,1
27149,0
18761,0
18230,0
25974,0
31509,1
5268,0
22332,0
15412,0
26328,0
11798,0
2947,0
27565,0
18587,1
15067,0
14919,1
534,0
30792,0
9171,0
18562,1
29319,1
25683,1
4121,0
11700,0
4520,0
17239,0
785,0
29646,1
29034,0
17475,0
18255,0
173,0
29599,0
21304,1
13178,1
6403,0
6577,0
25238,0
6589,0
23868,0
30733,0
7838,0
4651,0
4212,0
13469,0
33187,0
8601,1
27511,0
9949,0
28020,0
22589,0
16736,0
12145,0
9538,0
810,0
13368,0
16275,1
10376,0
30596,0
5700,0
5732,0
7587,0
28414,0
22304,0
18869,0
16392,0
3044,1
21030,1
26555,0
10537,0
27594,0
11222,0
11740,0
17053,0
7670,1
18739,0
26967,0
5719,0
25959,0
19691,1
2540,0
6232,0
17148,0
25428,0
30127,0
21197,0
3142,0
7192,1
15244,0
32398,0
31970,0
29028,0
27757,0
15112,1
13653,0
23526,0
18812,1
21314,1
25401,0
7681,0
16956,0
31906,0
4569,1
16304,1
1519,0
2162,0
25842,0
21013,0
2178,0
9346,0
24580,0
3957,0
15209,0
33138,0
10763,0
3340,0
1607,0
11,0
7292,0
12181,0
27515,0
5256,0
14956,0
8945,1
25268,0
15127,1
3015,0
14632,0
28228,0
8206,1
25091,0
30353,0
20312,1
32103,0
27230,0
26424,1
17704,0
23617,1
30603,0
28623,0
15082,0
15393,1
21716,0
10747,0
10430,0
511,0
18526,0
884,0
13252,0
29287,0
23821,0
16173,0
32187,0
20562,1
21458,1
2879,0
24624,0
10318,1
27470,0
27467,1
1226,0
15986,0
6371,0
3100,0
9567,0
14332,0
31835,1
26478,0
4399,1
3776,0
19914,0
31062,0
18075,0
21074,0
23049,0
5822,0
13384,0
29788,0
16569,0
25058,0
14414,0
32604,0
5337,0
7040,0
29145,0
31503,0
19161,0
28323,1
30006,0
17278,0
14424,1
24219,0
15402,0
12034,1
19456,1
514,0
26321,1
29708,0
11782,1
16279,0
5577,0
9200,0
28717,0
17618,1
31106,0
8792,0
17752,1
4595,0
29094,0
6943,0
5692,0
18033,1
6121,1
20222,1
7146,0
7150,0
9326,0
25736,0
19769,0
22515,0
24126,0
14528,0
31788,1
19859,1
6009,0
3809,0
32214,0
12367,0
26040,1
4349,0
13670,0
1117,1
25332,0
15866,0
7352,0
7143,0
23239,0
30075,1
3650,0
23397,0
2218,0
5321,0
16696,0
21354,0
17770,0
27356,1
23342,0
447,1
6042,0
22862,1
26242,0
32481,1
28129,0
6059,0
28205,0
9306,1
3285,0
7651,0
16191,1
12614,1
1686,1
22551,0
26356,0
17897,0
9371,0
12411,0
13190,0
23372,0
6811,1
25405,0
23266,1
22562,0
2450,1
20652,0
8976,0
23148,1
29014,0
17229,1
29657,0
31599,1
636,0
25477,0
31933,0
2229,1
10794,1
14387,0
12260,0
32467,0
31390,0
32178,0
16709,1
12457,1
1014,0
16190,0
12907,0
24374,1
13186,1
4164,0
30552,1
2603,0
16846,0
1662,1
6228,0
26307,0
27055,0
28580,0
12655,0
21385,0
6345,0
21893,0
16341,0
30105,0
30008,0
4617,0
17314,1
29756,1
32879,1
24072,0
23597,0
15847,0
20664,0
23559,1
5735,0
4313,1
31729,0
26776,0
23520,1
31657,1
9761,0
9721,1
30895,0
6819,0
29372,0
27132,1
11005,0
1707,0
25034,0
22541,0
27052,0
24454,0
24014,1
9555,0
17816,0
10916,0
9458,0
11987,0
19959,0
28284,0
11464,1
13459,0
5926,0
7975,0
7882,1
494,0
12146,0
5787,0
14704,0
3540,0
27651,0
9253,0
16218,0
16062,0
15245,0
13109,1
16620,1
5687,0
27725,1
7566,0
10303,0
15810,0
30548,1
21509,1
5460,0
19998,0
28273,0
30257,1
31241,0
20378,1
29402,0
23474,0
22548,1
98,0
6105,0
23869,1
17123,0
28409,0
25618,0
25048,1
32459,0
16534,0
33223,1
19824,0
11893,0
28778,0
4051,0
16523,1
1165,0
10090,0
14711,0
18366,0
8293,0
21164,0
6430,0
32463,0
30477,0
2707,0
9167,1
25083,0
503,0
27607,0
25915,0
30308,0
29607,0
21938,0
15076,0
25278,1
3531,0
13796,0
28272,0
26345,0
5679,1
4435,0
19920,0
28644,0
8481,0
29166,0
8040,0
19085,0
14948,0
20158,0
10068,0
15093,0
16381,0
24435,0
3824,0
15858,0
7249,0
6596,1
27630,1
31058,0
12408,1
32560,0
12987,1
25022,0
20547,1
27795,0
29088,0
14212,0
5538,1
20713,1
23877,0
9693,0
18146,0
22883,0
1461,0
24448,0
31735,0
8080,1
26930,0
11372,0
13937,0
24522,0
6670,0
25159,0
3263,1
10035,0
7390,0
26544,1
32322,1
21083,0
13254,0
29267,0
8129,0
18631,1
23833,1
30841,0
6656,1
14602,1
11891,0
30379,0
3136,0
13747,0
29271,1
21325,1
8357,0
30948,0
22531,0
5656,0
21085,0
20649,0
19534,0
25393,0
2878,1
24347,1
32192,0
13058,1
10613,0
20265,1
24897,0
29152,0
21321,0
21411,0
32170,0
24678,0
29895,0
5827,0
18608,1
9048,1
2083,0
3002,0
29856,0
22061,0
2916,0
23069,1
19057,0
12885,1
20052,0
10264,0
32430,0
348,0
6130,0
8636,0
3045,0
32763,0
27509,0
20330,0
15077,1
25511,0
6170,0
18044,0
5733,1
11571,0
20129,1
22416,1
9724,0
12813,0
15764,0
6003,0
11934,1
14957,0
12658,0
4181,0
30192,0
25068,0
22356,1
19170,0
18778,0
14242,0
21856,0
8222,0
17517,0
6934,1
24762,0
20934,1
25066,0
15567,0
9784,0
26517,1
21598,0
4489,0
2788,1
18069,0
17531,1
22385,0
13705,0
32064,0
29865,0
28622,0
99,1
27549,0
31170,0
21626,1
30861,0
16019,1
11840,0
8902,0
5747,0
16204,1
5602,0
18970,0
7938,1
24019,1
10001,1
1979,1
25994,0
11017,0
9284,1
1060,0
6763,0
1964,0
6293,0
4710,0
31323,0
2807,0
32255,0
19092,0
26193,1
4639,0
12853,0
7247,0
7,0
15575,0
11163,0
2527,1
17797,0
8892,0
5163,1
28889,1
1011,1
4923,1
21447,1
31357,0
12118,0
33133,0
6306,0
15204,0
23532,0
16300,1
15428,0
7407,1
2204,0
17455,0
26090,0
23124,0
1413,0
30757,1
4684,0
18772,0
19902,1
16301,0
32428,1
25853,0
19592,1
1187,0
27645,1
23530,1
7010,0
24963,0
14902,1
28953,1
12719,0
8383,0
28677,0
30954,0
14148,0
6766,0
16338,0
13760,1
19481,0
17544,1
19984,1
21776,0
19910,1
13290,1
9074,1
28793,0
19113,0
21437,1
6543,0
17507,1
11843,0
22782,0
21875,0
22664,1
28553,0
17362,1
2963,0
22543,0
17201,1
33228,0
32050,0
843,0
31780,0
3457,0
16636,0
20131,0
27346,0
1282,0
33282,1
17401,0
5193,0
11737,0
1545,0
4554,1
12200,1
7830,0
19409,1
24136,0
4014,0
24999,0
18168,0
28241,0
1901,1
9477,0
5407,0
21171,1
27048,0
23517,0
13752,0
6214,0
13636,0
19206,0
14747,0
24342,0
4772,0
584,1
21676,0
18807,0
10101,0
14535,0
29235,0
22687,0
23621,1
15142,1
1505,0
30988,0
7870,0
14020,0
16443,0
17431,0
29542,1
32715,0
15647,1
13493,1
8957,1
12938,1
968,0
33149,0
19126,0
16305,0
28162,0
2310,0
13935,1
19379,0
10157,0
8143,1
28417,1
12001,0
3257,1
28046,1
1534,1
31961,1
1337,0
9096,1
32904,0
19115,0
29998,0
6120,0
12727,0
18066,0
30193,0
16159,0
14930,0
4885,0
32111,0
9686,0
5207,0
32310,0
31607,0
9128,0
19778,0
10965,0
15606,0
22383,0
29988,0
22370,1
15347,0
4700,0
1889,0
1306,1
13820,0
24028,0
6879,1
30955,1
11801,0
29464,1
3025,0
21846,1
32594,0
3158,0
19402,1
24499,1
29441,1
29017,0
10519,0
3310,1
18662,1
10985,0
29348,0
5452,0
31397,0
2560,0
30985,1
6487,1
21414,0
32613,0
29001,0
4864,1
23772,0
109,0
26456,0
23152,0
25154,1
15289,0
33379,0
3820,0
21733,0
13122,1
25331,1
18762,1
25727,0
787,0
19608,0
28049,0
1853,1
18055,0
26898,0
5167,1
21001,0
11556,0
32851,1
15283,0
8624,0
16374,0
29119,1
26390,0
19707,0
5013,0
769,0
5951,1
32086,1
17347,0
21721,1
11894,1
2256,0
27901,0
14078,0
7271,0
10942,1
30300,0
19845,0
30040,1
28975,0
8974,0
10216,0
4875,0
27927,1
20969,1
20898,0
27649,0
24200,0
24687,0
391,1
24778,0
26080,1
32837,0
10140,0
22868,0
16085,0
308,0
27252,0
33370,0
29782,0
13637,0
6470,0
19070,0
19368,0
29696,1
22841,1
32307,0
5942,0
20191,0
9363,0
25744,0
14951,0
14543,0
748,0
13427,0
32886,0
15104,0
20100,0
18858,0
24464,0
12082,0
13783,0
9492,1
14072,0
13700,0
17036,1
321,0
17681,0
32023,1
19193,0
15814,1
26837,0
28294,0
13816,0
8406,0
375,0
22435,0
2890,0
16144,0
26998,0
30034,0
7043,0
2117,0
7624,1
23075,0
9553,1
23348,0
8134,0
30420,0
7895,0
18751,0
24487,0
130,0
1896,0
16779,0
1831,0
24441,0
21062,0
13026,1
19042,0
1755,1
30224,1
14213,0
22128,0
21305,0
20177,0
25262,0
9146,0
31116,0
24449,1
27126,1
13287,1
3405,0
18458,0
24343,0
11742,0
9836,0
13532,0
19871,1
26665,1
19076,0
12009,1
23495,1
6512,0
8148,0
6553,0
22755,0
1340,0
24383,0
4527,0
32671,0
10807,0
25532,0
15040,0
24348,0
2154,0
5414,0
32730,1
1948,0
15365,0
24500,1
14982,0
25911,0
27313,1
18466,0
11537,1
29134,0
14141,0
13835,1
9568,1
23201,0
2843,0
26987,0
24365,1
11052,0
3552,0
24651,1
4644,0
3082,0
3886,0
15821,0
10670,1
20377,0
791,0
11351,0
1460,0
15778,0
6870,1
32593,1
21055,0
24090,1
17690,0
13053,1
12229,0
4485,1
12791,0
6013,0
27263,0
13442,0
10793,1
30581,0
23525,0
9421,0
14714,1
1725,0
3154,0
6688,0
17332,0
15730,0
7099,0
8183,0
21524,1
1524,0
27737,1
27790,0
11146,1
31520,0
12188,1
31178,0
4712,0
23483,0
30227,0
8907,0
15721,0
25015,0
1990,0
30515,0
26949,0
31589,0
31374,0
7705,0
17146,1
558,0
1961,0
26675,1
33065,1
16281,1
16036,0
20620,0
4196,0
7892,1
19768,1
33180,0
13215,1
2386,0
18582,0
25222,0
5697,0
5172,1
1815,1
18347,0
3907,0
372,0
10580,0
33376,0
27970,1
20568,0
9059,0
27233,1
30763,1
12383,0
16428,1
3074,0
18577,1
26667,1
16761,0
953,0
22702,0
20533,0
26444,1
6617,1
1664,1
13312,1
5051,1
27122,0
13663,0
30803,1
29610,1
24856,0
27478,1
24844,1
13444,0
20446,1
4296,0
23167,0
33297,1
32407,0
32501,0
18350,1
26286,0
2526,0
26269,0
8862,1
19713,0
4104,0
30230,1
14437,1
396,0
21730,0
9720,0
26319,0
11921,0
12918,0
13234,1
20788,1
19380,1
5852,0
26206,0
8417,0
4780,0
12186,0
29233,0
18321,0
25771,0
6514,0
7763,1
901,0
10267,0
2474,0
10054,0
16767,0
17256,0
20557,1
18784,0
21160,1
24527,0
16927,1
19549,1
15987,0
30597,0
17580,0
2206,0
10901,0
6286,0
33168,1
28497,1
931,0
5579,0
22350,0
25365,0
27270,0
30250,0
6004,1
9675,0
11141,0
12143,0
33190,0
2129,0
4673,0
2728,0
18736,0
19772,1
29911,0
18353,0
26857,0
11590,0
8262,1
14668,0
17104,0
764,0
32234,1
7149,0
6119,0
17974,0
29411,0
17089,0
4096,0
29066,1
15456,0
16139,0
18243,0
3935,0
18954,0
20256,0
30850,0
19893,1
27518,0
26297,1
1160,0
27014,0
8824,1
29439,0
5068,0
30554,0
12255,0
14554,1
24931,0
23149,0
23158,0
8156,0
22015,0
16237,1
23067,0
16502,0
31714,0
7260,0
15333,0
2289,0
19025,1
22223,0
4860,0
7556,0
11501,1
23920,0
17844,0
1448,1
7302,0
6659,0
33278,0
26167,0
17057,0
12195,0
380,0
30615,0
10920,0
21542,0
13298,0
22627,0
9185,0
1149,0
9349,0
2267,0
10490,1
14475,0
30465,0
29532,0
31327,0
13522,1
10531,0
13013,0
27849,1
21743,0
17530,0
5959,1
16402,0
16615,0
31134,0
27600,0
13594,1
10383,0
30363,0
12004,0
8094,1
5215,0
10405,0
25798,0
19855,0
20316,0
8282,0
14430,1
19993,0
10236,0
23720,0
30818,0
30163,0
10094,0
20008,0
9604,1
32500,1
21879,0
5869,0
28110,0
25514,0
3008,1
21289,1
8069,0
11538,1
21472,1
26001,0
1844,0
29775,0
9951,0
5336,0
14514,0
26983,1
4833,0
24731,0
21114,1
4406,1
19539,0
6535,1
29993,1
11665,0
32410,0
6634,0
21068,0
5975,1
18211,1
9336,0
989,1
30931,1
21561,1
23580,1
31411,0
18783,1
30364,1
8984,0
169,0
17768,1
29839,1
29020,1
26326,1
25080,0
12125,0
16446,0
21906,1
14423,1
25667,0
27510,0
596,0
31194,1
8847,0
7660,0
23048,1
10983,0
5690,1
9192,1
7690,1
3992,0
6391,0
4442,0
17095,0
19589,0
6190,0
7868,0
436,0
2982,0
4378,0
7403,0
27940,0
118,0
27057,0
568,0
27729,0
30482,0
31207,0
2088,0
26044,0
9802,0
23023,0
23625,0
6176,0
25624,0
15780,1
3983,0
24242,0
6825,0
6247,0
27207,0
4960,0
13181,0
5613,0
29715,0
9788,0
32069,0
20389,0
28389,0
6567,0
24841,1
29847,1
31745,0
28499,0
1681,0
8790,0
11244,0
8599,0
101,0
16561,0
18902,0
10702,0
213,1
5420,0
18125,0
12421,1
3489,0
20972,0
6848,1
1415,0
14645,1
20686,0
31127,0
28045,0
22840,0
24473,0
15646,0
1743,0
26355,0
27231,0
4915,1
25407,0
30894,1
27218,0
26194,0
20971,0
25826,0
5467,0
25594,0
16827,1
32109,0
7371,0
7920,1
6223,0
3810,0
21867,0
19369,0
28094,1
19511,0
5117,0
27852,0
6840,0
24907,0
14061,0
17121,0
15706,0
14196,0
13319,1
30368,0
20311,0
6148,1
5241,0
10998,0
25412,0
14805,1
30623,0
5347,0
21026,0
29466,0
32723,0
19851,0
5024,0
15631,1
1147,0
10415,0
24593,0
6370,0
25935,1
6532,0
5398,1
12788,0
280,1
4643,1
2328,0
23615,0
4611,0
6780,1
2363,1
6810,1
27328,0
24750,0
14486,0
597,0
19879,0
15894,1
30806,0
28407,1
31124,0
17344,1
158,1
2554,0
30876,1
24616,0
20560,0
8021,1
15632,0
15087,0
11951,0
11747,0
22586,0
12822,0
28442,1
27997,0
20252,0
14130,0
4143,0
16078,0
8572,0
17155,0
3466,0
25961,0
10425,0
4126,0
28558,1
29516,0
14461,1
30217,0
1506,0
29943,0
23005,0
4941,0
9355,1
27147,0
32863,0
8725,0
11122,0
2264,0
24046,0
4661,0
25044,0
7982,0
27734,1
8294,1
29520,1
3869,0
19217,0
22339,1
5335,0
6979,0
17646,1
6542,0
26970,0
23369,0
5308,0
26258,1
13558,0
19262,1
10891,0
26375,0
20651,1
20247,0
6658,0
33307,0
18691,0
5614,1
20232,1
10934,0
6062,0
12720,1
23912,0
8915,0
12805,0
28604,0
8303,0
29214,0
24745,1
16686,0
14269,1
3157,0
25032,1
2452,0
25009,0
11172,0
24640,0
20417,0
17616,0
7919,0
15053,0
27274,1
3626,0
12715,0
7932,0
4444,0
18599,1
33213,0
1120,0
5558,0
22471,0
15033,0
8037,0
27721,1
14653,0
178,0
22049,0
17934,0
13081,1
10122,1
11389,0
29169,0
11944,0
12798,0
2942,1
24532,0
14239,0
13806,1
32999,1
30471,0
28339,0
5502,0
32895,0
11881,0
26889,0
747,0
4735,0
2955,0
25280,0
31290,0
11996,0
1799,0
18738,0
21930,0
26840,0
10786,0
1207,0
16707,0
23750,0
17890,0
18636,0
20704,0
14506,1
14386,1
19041,0
9870,0
6068,0
8242,1
15458,1
4109,0
5915,0
28076,1
8449,0
9931,0
21205,1
18845,0
6248,0
598,1
21400,0
18984,0
1380,0
28982,0
18640,1
11428,0
33336,0
12084,0
8705,1
12044,1
12160,0
5003,0
19492,1
22114,0
2711,0
717,1
25152,1
12464,0
10974,0
22798,0
4904,0
9194,0
20896,0
31288,0
31731,0
17722,0
17142,1
9037,0
21597,0
14142,0
2202,1
716,0
19435,1
14082,0
14188,0
22111,0
12686,0
22344,1
7039,0
9036,0
32184,0
8077,0
2121,0
17261,0
9390,1
30223,0
26696,0
4308,0
2502,0
14359,0
25738,1
28120,0
29818,1
12955,0
30074,0
18763,1
26851,0
